Plot_ID,Latitude,Longitude,DBH,Tree_Height,Crown_Width_North_South,Crown_Width_East_West,Slope,Elevation,Temperature,Humidity,Soil_TN,Soil_TP,Soil_AP,Soil_AN,Menhinick_Index,Gleason_Index,Disturbance_Level,Fire_Risk_Index,Health_Status
118,17.46280236,-68.57773962,63.45331238,2.384875512,4.659314836,5.338156058,44.51063936,290.9065458,13.4764206,98.87932577,0.61646688,0.266758583,0.402020967,0.273510674,0.658298117,4.577559415,0.34093588,0.290704856,Healthy
119,45.70235994,-111.407997,12.92908807,8.95453529,2.289533128,7.819989043,11.92712793,2108.46112,11.00984961,95.02116475,0.10326826,0.378132724,0.395530694,0.479606472,2.964904211,1.228718618,0.297076958,0.543726735,Unhealthy
120,31.57368968,-120.9339555,88.829555,8.003381524,7.432469502,3.5372652,30.24267762,1758.502815,23.54418611,88.97223666,0.75673951,0.22245512,0.381198593,0.106978615,0.57883657,3.387855863,0.234062493,0.27563537,Healthy
121,42.29760621,-67.78763441,81.34233587,9.582577185,3.640180793,3.862356505,2.341068976,2731.643211,15.14955874,91.13044286,0.03030581,0.374310668,0.177752493,0.329141522,2.156242183,3.2761863,0.830116911,0.221235348,Unhealthy
122,45.843652,-63.10439512,52.99464349,8.931673568,5.729232766,9.32177612,5.114071741,455.1961089,27.01168007,57.42793466,0.25688203,0.106376755,0.229657362,0.026481364,1.428069119,1.142697665,0.679551862,0.527393514,Unhealthy
123,22.720139,-69.65106679,96.87702845,3.750736281,7.28049507,1.506018654,0.176326873,1648.704728,9.127853621,72.59554617,0.891760009,0.188677044,0.299509337,0.03787612,2.115025727,3.054088308,0.236171982,0.169820346,Healthy
124,14.40207698,-73.33387477,44.68729303,14.85033446,9.102377001,5.370708686,44.97573065,2650.441811,27.92293866,91.60533783,0.721346005,0.318942859,0.487100589,0.278154971,1.390620633,3.438081245,0.376993829,0.800410063,Healthy
125,19.1174065,-84.13306136,98.49048031,22.51653729,8.129720753,9.215207204,36.10231637,1289.068982,14.91537848,51.4360612,0.08223865,0.013988193,0.167135899,0.056944894,2.184376616,1.765172697,0.506711764,0.484368151,Healthy
126,27.08431155,-91.43998406,68.45239989,18.98848829,7.087249611,6.49326707,35.40253566,1497.785261,5.008502705,96.94099827,0.822914843,0.362618349,0.461956224,0.01606166,2.323088774,2.093318332,0.528140057,0.573862774,Healthy
127,42.72059064,-123.9109268,65.29377096,20.84040672,7.116698642,5.917663668,22.93767339,304.3359652,9.442762019,53.26288497,0.49810477,0.418590073,0.138331674,0.089898934,2.226381601,3.561389385,0.888727729,0.147383268,Unhealthy
128,44.42922333,-101.4082751,20.76571505,4.272176999,9.513321796,3.247697613,13.50301873,906.6165573,37.67653822,68.08661323,0.848315197,0.202575122,0.49459186,0.28460034,0.784904953,2.87320379,0.380566133,0.324576336,Healthy
129,10.27808522,-103.9118038,88.78313704,28.64173988,3.662416877,4.089479402,6.806892801,1041.069283,35.35741237,76.78437706,0.604732377,0.226731497,0.336780525,0.353153772,2.142233087,4.43205463,0.908524031,0.410089683,Unhealthy
130,30.4298921,-111.8172351,45.61152035,25.47777135,1.010008848,8.668435742,12.81036325,2840.855101,13.17631612,96.04736105,0.685014702,0.426384695,0.234438183,0.105226889,1.199968874,2.369527064,0.44136756,0.808212831,Healthy
131,26.69644013,-79.36059204,20.41217355,24.54252892,3.447591035,6.032963186,16.91870499,919.7353456,32.24301666,39.56930192,0.993566545,0.388949044,0.308628262,0.335788421,0.572003426,2.066638634,0.746372675,0.770159523,Healthy
132,18.88431242,-95.28869854,6.197714398,25.04354654,2.961022417,5.632679744,34.03395436,1436.519332,26.30000576,79.69047826,0.24001219,0.147633997,0.139902929,0.095325784,1.53707668,4.939463761,0.93025432,0.222977475,Unhealthy
133,14.79461469,-124.3267649,58.17678995,28.11589423,6.956511266,1.896217422,24.2847805,2046.782828,38.9816649,61.66524689,0.627706119,0.165368173,0.140716059,0.308661426,1.583857757,4.644543081,0.907575704,0.616179082,Unhealthy
134,23.50460686,-114.5871759,55.1029641,17.23911105,6.703404398,1.144253408,3.486763195,570.33178,18.07619808,41.48457125,0.465718176,0.341044725,0.061209499,0.208920042,1.667935333,1.11597098,0.056952867,0.243456358,Unhealthy
135,47.71638816,-82.17188654,73.33859413,7.6078965,6.341152444,9.673166698,0.811305403,1510.682923,28.85112144,82.12854718,0.049057433,0.283783056,0.061454897,0.328630757,2.262060413,4.082914461,0.205704295,0.988247156,Healthy
136,22.92811728,-124.6708398,89.57451504,19.26994102,1.146190989,4.392875506,4.604948079,2241.763214,7.223750285,64.17778241,0.024325935,0.085303638,0.177097512,0.497551112,1.272109523,1.441339095,0.476905426,0.952123878,Unhealthy
137,30.75162487,-70.41551602,12.54362554,22.80068182,7.55900249,6.428917559,18.47244212,2613.880118,18.86865714,72.87790565,0.128036292,0.158415305,0.382613462,0.469219398,1.288201283,1.109940779,0.43155429,0.563264721,Unhealthy
138,38.12075836,-95.33974311,74.49216658,22.66168701,3.911773712,1.717435659,41.99368127,1916.151897,38.73361814,45.83208549,0.652600823,0.450491722,0.305945728,0.00711947,0.651380641,2.094782064,0.640891665,0.698902572,Healthy
139,24.5451841,-96.35893959,22.80413469,16.60057268,6.985503901,7.148028572,28.68311165,2040.255194,23.86433061,58.50191615,0.571491457,0.345646346,0.055779357,0.443292188,2.21705304,2.077383516,0.944709051,0.801430382,Unhealthy
140,48.87128331,-88.53145507,86.52682005,3.916844141,6.009205857,9.393100378,36.08216549,466.2220705,15.07578262,69.38834008,0.557895266,0.493057287,0.42685708,0.037912944,1.919565228,4.277275049,0.112404711,0.72099842,Healthy
141,48.4978918,-72.27233239,82.81103382,12.39116228,4.084578329,6.180987277,20.98685675,2842.751842,9.20948371,52.39286514,0.041538195,0.384671202,0.302676975,0.47675806,1.373562782,3.842668984,0.451858665,0.699828691,Healthy
142,20.07129183,-105.6533554,56.37540672,27.78146504,2.211186404,2.135037901,16.27497374,484.4648247,29.62349191,35.86980319,0.474609966,0.471277344,0.480623511,0.144503711,2.262972447,4.926437709,0.192411038,0.958554008,Very Healthy
143,29.88994024,-82.53886932,72.47306587,18.36456947,1.849770079,6.235493747,4.878016772,2346.551518,27.56996152,96.93123939,0.92537659,0.112013344,0.336741806,0.194107241,1.843394373,3.846051601,0.894107598,0.596456106,Unhealthy
144,22.03513239,-90.39876252,34.86326075,17.07329441,8.483664998,7.897124918,39.416986,867.9673332,18.08785498,60.9174032,0.403615951,0.386885013,0.091711558,0.050360912,1.673112365,2.673022213,0.964580186,0.636302672,Unhealthy
145,21.39361978,-111.3080211,49.7609504,9.527898403,9.265577879,4.657748829,35.24220131,2807.420117,38.28294732,78.71362962,0.628673245,0.015007672,0.239522764,0.060575015,1.778311359,3.795710644,0.478701682,0.84926875,Healthy
146,11.47547789,-68.49590096,83.05550528,12.31656976,6.848092421,8.918539731,7.565314392,2187.882664,5.777098455,52.88377548,0.782020489,0.337026211,0.326006311,0.36473658,2.090870313,4.997836269,0.104010298,0.669890868,Healthy
147,34.38257336,-74.18017849,48.63019373,27.0696905,1.930907034,6.83814658,23.05172537,2286.059768,15.63033481,48.41054112,0.786086026,0.237294728,0.018991027,0.472444457,2.150006511,3.84056753,0.785294667,0.732932622,Very Healthy
148,30.10716093,-83.90837157,38.99083521,20.66096533,4.618244952,9.093240265,21.93186636,735.2716019,37.23743202,52.57314388,0.524087282,0.176646236,0.012380581,0.307320505,1.222394548,4.046725424,0.69714135,0.234168686,Very Healthy
149,12.05915005,-70.45927896,51.95018249,24.04683675,7.560452801,6.611547801,28.12911987,1384.815932,16.23274034,52.7357315,0.859372426,0.431890154,0.069054485,0.359345758,0.851858408,4.753460061,0.354670827,0.371266924,Very Healthy
150,21.14585857,-69.28940593,83.68367898,14.72167185,8.018387956,2.181591748,42.57841023,1891.658264,13.82884918,63.53440928,0.397464312,0.427862508,0.129573895,0.382175024,0.891585453,1.454605045,0.887407474,0.147301346,Unhealthy
151,46.33063544,-80.41459163,36.8447645,19.64692214,2.063967601,3.7872254,26.08971488,2332.923493,23.69771435,63.4775896,0.889806283,0.016039344,0.217626816,0.135093066,2.098477215,3.819137174,0.97583189,0.505765442,Unhealthy
152,19.58247563,-71.40906701,21.50735135,8.954741045,1.00027647,2.816154534,24.30977701,401.4821901,33.83306125,59.77230527,0.247824895,0.306705036,0.246283035,0.027388667,2.682183214,4.403223832,0.557853849,0.455727401,Sub-healthy
153,15.79579488,-81.17699768,72.64133193,21.75290325,7.409233413,9.179438479,2.264531982,2890.859418,8.610136631,30.78286279,0.287414243,0.187076951,0.073323666,0.005927008,1.523740696,4.817514401,0.565727911,0.997162814,Very Healthy
154,29.57811041,-82.39014598,83.46793021,13.97283734,4.209365584,7.843600606,2.830836421,2681.639945,38.00572484,59.68603828,0.062589418,0.210752196,0.338328832,0.178571395,0.923800401,1.843877159,0.297513505,0.611208653,Healthy
155,49.42601816,-86.69720352,14.56056046,14.39127441,3.290331985,7.08758532,8.43060561,884.0109124,32.82755084,33.52831203,0.797626018,0.416860166,0.300088341,0.124524793,2.391506246,3.015716031,0.584506036,0.786444823,Healthy
156,19.68221086,-77.30983523,27.78804071,20.18102509,1.116077228,3.708696877,1.461184726,2486.004705,11.34375894,30.0908629,0.422884684,0.158370687,0.150759729,0.035847274,2.581223686,3.722219391,0.439642321,0.334014671,Very Healthy
157,36.8854219,-118.8976426,18.48733903,28.2158574,5.862694661,2.656402948,33.4508803,1603.139377,29.92027864,94.61165739,0.236825448,0.471809161,0.011761642,0.093866505,2.701456108,1.989870918,0.302191027,0.831545331,Healthy
158,40.46478461,-68.33904686,38.0544341,3.792177705,8.660356619,7.808059792,32.54986368,1439.238797,18.47355529,68.39600105,0.239472375,0.093918744,0.043435718,0.066626955,2.017078572,3.401891453,0.067185197,0.615084966,Healthy
159,19.50550176,-68.97095306,47.783343,25.09281065,9.618684816,5.267421513,6.122530549,1011.858907,19.08031373,72.75920465,0.902385942,0.3330476,0.198888914,0.457864798,2.651821398,2.03031513,0.25270786,0.696992332,Healthy
160,39.12865394,-127.9526902,76.13850201,10.18672709,6.091704556,3.032105969,37.62355054,1784.808901,32.41515324,52.14349363,0.835577434,0.337692008,0.081217304,0.074432271,0.538537396,2.333828082,0.19785465,0.294430778,Healthy
161,24.71132531,-72.19282746,66.85902056,14.42974473,5.63015195,6.549597803,6.965371568,2216.678441,38.69746828,92.71847135,0.557995577,0.129836605,0.191525705,0.27113599,0.768089504,2.766074786,0.542041985,0.548638392,Healthy
162,35.29223322,-120.9791093,63.98821391,2.613573206,1.765507469,1.363004669,13.55290141,1291.705424,9.43295555,71.03443917,0.619949692,0.165751551,0.315950389,0.298587448,0.731440168,3.116760395,0.601670022,0.634036973,Sub-healthy
163,35.34118843,-106.5416802,38.47561993,10.42929018,5.939855214,3.935532287,11.20396046,1924.73566,19.72205829,81.53358956,0.479582315,0.418225254,0.275882527,0.274027282,2.281511711,2.797463487,0.608571724,0.589094676,Healthy
164,31.43098736,-77.95442206,84.93751754,16.07367479,4.419811711,5.217012951,16.75381944,2128.007471,21.83295628,49.48499752,0.397749877,0.382093601,0.119432062,0.054032935,0.673954459,2.972782079,0.388181001,0.915193711,Healthy
165,13.6115908,-118.7468073,49.7722809,3.572930166,6.464217528,2.331625007,11.45986947,2162.253269,18.17091359,96.80095047,0.916322112,0.167902461,0.175192133,0.162805189,1.740910931,2.194355025,0.421229734,0.898272664,Healthy
166,43.41209982,-72.74230831,98.01496911,15.75068042,4.498537131,9.861890298,22.00279169,250.7016846,17.71161933,85.63690321,0.134356576,0.269308491,0.308945443,0.030378815,1.681767247,1.635860376,0.83423843,0.970984058,Unhealthy
167,22.8312026,-71.75060754,65.24350314,27.95909761,3.162692111,2.881876281,18.33335466,2593.268636,6.829403365,88.31587704,0.424262322,0.035531747,0.431123239,0.200856607,1.276758809,1.189399909,0.476232814,0.667428006,Unhealthy
168,17.46074042,-94.47725864,16.99515045,4.951010107,1.854687477,2.17317817,44.39562709,1428.934613,28.99385172,33.77554139,0.351116289,0.108329212,0.377840652,0.098356471,2.676012925,1.78391489,0.987773332,0.97191413,Unhealthy
169,11.63100566,-129.552989,69.2368684,23.40434039,3.834266001,2.831813865,2.516685756,861.0066369,20.2675046,41.67705663,0.503169213,0.245481177,0.278933013,0.283008104,0.926083005,3.327774566,0.43961723,0.832478,Healthy
170,33.63571773,-109.9073307,35.88488147,13.47078949,1.869803509,7.921550198,6.398161937,801.1170717,11.81778309,42.85012797,0.463055556,0.047556999,0.184335034,0.347940155,1.381156961,4.144461791,0.649580945,0.27083214,Healthy
171,37.10257447,-86.81511571,70.20108369,20.34486401,2.592072557,4.829550933,2.377165226,1500.740927,33.56117258,41.67273786,0.523700636,0.422449516,0.185700382,0.268399331,2.43542875,1.67699039,0.050362999,0.42743567,Healthy
172,10.66351316,-61.31696754,11.61590908,9.286624744,9.886025427,6.088743458,28.16285377,2671.811464,33.08962619,88.43265297,0.148519787,0.360413074,0.440311569,0.219947165,0.576055786,1.434221431,0.653339924,0.238392442,Unhealthy
173,30.48372233,-85.77305311,21.61373653,6.465783351,4.996932012,1.189082413,2.452917484,1197.207987,22.02370698,22.55078362,0.518010086,0.472098667,0.02442557,0.196730043,2.182376001,3.997161442,0.851426394,0.004197161,Unhealthy
174,19.05983101,-111.8137493,86.2950396,6.4929532,5.786845899,1.309881777,37.63978818,2274.204666,15.44577314,26.08799912,0.249994626,0.348266118,0.494051409,0.421637425,2.540994316,2.220633322,0.942457839,0.188048753,Unhealthy
175,35.80691162,-85.61960078,26.58205792,3.973774478,8.862566759,5.012429948,23.03723838,380.7743199,27.3332454,41.91318965,0.192488035,0.470498679,0.333865828,0.113587192,2.830669597,4.805997757,0.997320612,0.004060586,Unhealthy
176,16.97465716,-92.20102342,84.5189069,7.198107737,9.960120104,8.349897189,23.71534311,1480.564436,15.08532475,35.98983797,0.074185877,0.279483715,0.342163161,0.368438078,2.690741601,3.857271882,0.282178646,0.719838461,Healthy
177,37.63750952,-75.41082234,31.5312284,20.59814278,6.244430044,8.967149908,25.27175285,2975.889807,13.26027756,38.54876911,0.765026033,0.302108212,0.023808929,0.379953751,1.298460292,2.307024189,0.575370065,0.425534298,Healthy
178,25.46941385,-122.5113553,66.07378146,26.68733713,8.312264389,1.780359108,7.686616784,2334.269628,30.56801289,83.83545514,0.433167502,0.488600672,0.304736991,0.212504004,1.965910353,2.158170991,0.450717986,0.312574727,Healthy
179,47.46919955,-76.72804682,70.94430448,24.7955192,3.942469219,5.845267919,8.89606364,710.5326165,6.41138339,65.05012751,0.630377246,0.322853928,0.24496514,0.152163797,0.693233733,3.094793545,0.563817481,0.761720891,Healthy
180,15.50083777,-92.11133949,53.70220155,21.18376068,3.751695617,9.219067177,14.34677953,1554.180274,8.316896486,20.4616529,0.73031741,0.020239352,0.057360559,0.237918036,1.144675009,1.316578673,0.157452957,0.832486775,Unhealthy
181,23.64265404,-62.59055973,34.00451429,5.092092176,4.624333489,4.49175479,26.70733871,777.5118146,5.237586091,54.34582126,0.682523499,0.363282374,0.142571395,0.051140893,0.735555947,1.470706051,0.856149573,0.975299539,Unhealthy
182,14.53894085,-106.0689484,25.20121576,10.0972485,7.052565364,8.466092483,9.455299917,1287.726689,10.35301153,52.63079415,0.475795712,0.453207003,0.445705656,0.027735366,1.287968225,1.703431525,0.909568943,0.642013585,Unhealthy
183,46.98774473,-85.71646748,8.152988683,10.67459251,7.139725203,2.20326089,5.234927721,2362.243669,7.414650305,29.11562156,0.394019544,0.398812224,0.277244266,0.060243584,2.687968034,4.098894373,0.449661663,0.461528959,Healthy
184,45.09357414,-64.75803261,33.87490812,8.998794499,3.837154912,9.418550407,43.65525989,2336.551964,39.85308287,74.09134309,0.382200311,0.29399747,0.209641205,0.097636791,1.367917099,3.055429437,0.280429862,0.305264302,Healthy
185,20.31766511,-122.824319,67.0504651,16.42015847,2.198889317,7.762809858,0.989181666,761.4910959,15.10834895,76.16777507,0.643648309,0.337295239,0.040977667,0.254567526,1.904745258,1.042268491,0.140833428,0.222318209,Unhealthy
186,36.39936184,-64.39400589,94.13895775,16.99550682,6.691566308,9.472009535,36.12138324,2774.447623,10.22438044,77.67145752,0.499846411,0.495144936,0.358490156,0.425322635,1.58345212,3.69406611,0.683764825,0.21292595,Very Healthy
187,42.68888801,-81.84799944,87.76442581,11.9928073,2.15493276,7.089555102,35.46158173,1818.44773,13.43486903,78.27767564,0.850640926,0.049877734,0.352911158,0.121642954,1.647291311,2.694760715,0.31223184,0.409189375,Healthy
188,32.20803246,-125.2514059,77.77615377,11.90609644,6.206432574,4.270635388,13.37463512,1201.780444,37.764395,20.00422615,0.875954964,0.33528619,0.308951585,0.467905195,2.92393013,3.04340946,0.90953857,0.991786355,Unhealthy
189,31.18602313,-108.9325503,79.90249761,25.19955674,7.240799153,9.443630553,6.10319772,1555.613184,23.20560781,96.31366431,0.178854774,0.145281859,0.25758001,0.477679415,1.240386171,1.856464974,0.671012475,0.000853697,Healthy
190,19.67409164,-80.42795379,68.17356583,24.10019975,7.305503468,3.480100987,6.553289102,1854.706635,17.76863337,85.13670136,0.144871315,0.321844746,0.219723279,0.479657779,2.068311174,3.207128914,0.645685325,0.197205897,Healthy
191,13.72411071,-125.2854579,29.72725147,10.61828329,7.781248996,3.989552699,31.38442278,1723.682542,35.56870103,92.31853573,0.634096917,0.30577367,0.298669191,0.419593554,1.550156674,4.916612959,0.559402116,0.188392982,Healthy
192,45.88863032,-89.24806779,91.18352792,27.58607643,8.855734794,7.307275762,28.9262966,1510.574603,18.82465947,21.25146362,0.308213491,0.080961132,0.120530749,0.185093395,0.652865453,1.293778764,0.045776339,0.717119486,Unhealthy
193,46.01672229,-105.788186,68.71956963,28.67882048,5.499630928,7.887846696,35.22355534,1564.305132,16.72529995,94.70870366,0.028385012,0.10733959,0.470923237,0.040978536,1.723327079,2.135669599,0.931922436,0.352484728,Unhealthy
194,35.32405829,-86.53591376,58.24185994,11.14879118,7.572242706,9.364631355,42.18665276,611.5945402,12.25488829,84.7830823,0.889756243,0.312706641,0.296453292,0.286565272,2.533358323,1.971990371,0.627937493,0.457260805,Healthy
195,23.56119164,-126.7980576,15.54399958,11.92389857,6.572554618,2.843221682,31.13673135,2456.925422,18.22288884,86.97753144,0.23463176,0.068473824,0.15904026,0.281547315,0.746882422,1.994197243,0.994061983,0.14862413,Unhealthy
196,23.96838298,-68.99242357,47.47027666,16.1577563,2.679759458,8.181982317,7.013319145,1671.104928,16.08395246,27.46299078,0.929987845,0.136264533,0.227591526,0.425738005,0.673979618,2.51482543,0.537356405,0.404997039,Healthy
197,39.03822715,-61.85577216,48.73403576,28.35138275,1.231206804,7.646914481,10.95491775,480.1315989,28.70563858,79.10224231,0.720260106,0.418446546,0.40381397,0.49801557,0.884078801,4.272439139,0.710110892,0.103199812,Very Healthy
